title,company,location,link,logo,search_keywords,search_location
Stage - Data Analysis,Stellantis,"Poissy, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analysis-at-stellantis-4153856226,https://media.licdn.com/dms/image/v2/C4D0BAQHURyWugU5A4g/company-logo_100_100/company-logo_100_100/0/1630577492034/stellantis_logo?e=2147483647&v=beta&t=cFDtEgXS8rw4smbXTD-xIhe18G-blHN38fuXk4a-bE4,stage ingénieur data,France
Data Analyst (H/F) - Stage,Allianz France,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/data-analyst-h-f-stage-at-allianz-france-4307899463,https://media.licdn.com/dms/image/v2/D4E0BAQGBwRpwo_pTpg/company-logo_100_100/B4EZhaqtPEGUAQ-/0/1753867802783?e=2147483647&v=beta&t=9V5M2IxXWgju3VCuEacueBZbJn9lXke8AI1pSPJBJFg,stage ingénieur data,France
STAGE - Ingénieure / Ingénieur en Data Science,ArianeGroup,"St.-Médard-en-Jalles, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-en-data-science-at-arianegroup-4313737009,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur data,France
Stage - Data Engineer (F/H),Michelin,"Clermont-Ferrand, Auvergne-Rhône-Alpes, France",https://fr.linkedin.com/jobs/view/stage-data-engineer-f-h-at-michelin-4331146903,https://media.licdn.com/dms/image/v2/C510BAQGe0gtNX2xp1A/company-logo_100_100/company-logo_100_100/0/1631337738649?e=2147483647&v=beta&t=tdJD7aMnIGxJRZKU8NwNeaqXc1P_KoVyfBO-3edDtXg,stage ingénieur data,France
STAGE - Ingénieure / Ingénieur en data science,ArianeGroup,"Le Haillan, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-en-data-science-at-arianegroup-4314288690,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur data,France
STAGE 2025 - Data Analyst (H/F) - Nice,CAISSE D'EPARGNE COTE D'AZUR,"Nice, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stage-2025-data-analyst-h-f-nice-at-caisse-d-epargne-cote-d-azur-4310223109,https://media.licdn.com/dms/image/v2/D4E0BAQG2DroYHjdnsQ/company-logo_100_100/B4EZmemVL6KoAQ-/0/1759302472836/caisse_d_epargne_cote_d_azur_logo?e=2147483647&v=beta&t=B6VsBDc_1NcrwcJP1rK9YR66ovV3lT2xneJmjUMF4HM,stage ingénieur data,France
Stagiaire Data engineer - gestion des mise à jour de références dans les commandes de dispositifs médicaux H/F,GE HealthCare,"Buc, Île-de-France, France",https://fr.linkedin.com/jobs/view/stagiaire-data-engineer-gestion-des-mise-%C3%A0-jour-de-r%C3%A9f%C3%A9rences-dans-les-commandes-de-dispositifs-m%C3%A9dicaux-h-f-at-ge-healthcare-4317370699,https://media.licdn.com/dms/image/v2/D560BAQGI8WfwLVUf9Q/company-logo_100_100/B56ZjoR9tNHIAQ-/0/1756243680570/gehealthcare_logo?e=2147483647&v=beta&t=4k4WSf3kB5fveC5HtpRhsD4waZXx6EEdcbSzrNooQcM,stage ingénieur data,France
Stage - Data Analyst (BI),Skarlett,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-bi-at-skarlett-4317074757,https://media.licdn.com/dms/image/v2/D4E0BAQEooGfRWcwl6w/company-logo_100_100/company-logo_100_100/0/1695979296924/skarlett_fr_logo?e=2147483647&v=beta&t=Bbm0YBpTLO_x5-8X7v22dDZAJBNPKnjUGMvMXbET-fA,stage ingénieur data,France
"[PARIS] – Stage data – Conseil en stratégie dans l’énergie, la mobilité et la décarbonation",E-CUBE Strategy Consultants Swiss,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/paris-%E2%80%93-stage-data-%E2%80%93-conseil-en-strat%C3%A9gie-dans-l%E2%80%99%C3%A9nergie-la-mobilit%C3%A9-et-la-d%C3%A9carbonation-at-e-cube-strategy-consultants-swiss-4295888278,https://media.licdn.com/dms/image/v2/D4E0BAQHWCs2n3p1Zzg/company-logo_100_100/company-logo_100_100/0/1737042649843/ecubeswiss_logo?e=2147483647&v=beta&t=NhBObRYmLa2AiyKdqq-9W648T9qZjd-HUTU9yeeTnY8,stage ingénieur data,France
Data engineer (stage) H/F,padoa,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/data-engineer-stage-h-f-at-padoa-4302434527,https://media.licdn.com/dms/image/v2/C4E0BAQF9g0YOuDX6iQ/company-logo_100_100/company-logo_100_100/0/1669903279122/padoa_logo?e=2147483647&v=beta&t=ZxZJ8CvELKVLsRvWTv17sj8EJX3fhnQf23ddJ57sNzM,stage ingénieur data,France
STAGE : TRAITEMENT DATA CLIENTS,Stellantis,"Poissy, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-traitement-data-clients-at-stellantis-4311458045,https://media.licdn.com/dms/image/v2/C4D0BAQHURyWugU5A4g/company-logo_100_100/company-logo_100_100/0/1630577492034/stellantis_logo?e=2147483647&v=beta&t=cFDtEgXS8rw4smbXTD-xIhe18G-blHN38fuXk4a-bE4,stage ingénieur data,France
Stage - Data analyst H/F - Paris,Groupe BPCE,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-h-f-paris-at-groupe-bpce-4269235208,https://media.licdn.com/dms/image/v2/D4E0BAQFg8uj8Gh_7GA/company-logo_100_100/B4EZd5sfYlHIAQ-/0/1750093399817/bpce_logo?e=2147483647&v=beta&t=pSvLkZTwJ1LlBpiP7eO5m3AGqTNdAdlkEqGilm38ioc,stage ingénieur data,France
Stage - ingénieure/Ingénieur DATA/IT,ArianeGroup,"St.-Médard-en-Jalles, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-data-it-at-arianegroup-4316434558,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur data,France
Stage Data Consultant - Paris,Artefact,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-consultant-paris-at-artefact-4303457641,https://media.licdn.com/dms/image/v2/D4E0BAQH6_mc4Zb_tjg/company-logo_100_100/company-logo_100_100/0/1719815465190/artefact_global_logo?e=2147483647&v=beta&t=zB-sRByAQzLDeMr12julqcZoyUFdjk8goMW6PUhUWhI,stage ingénieur data,France
Stage data engineer/data analyst,Capgemini,"Pau, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-data-engineer-data-analyst-at-capgemini-4295697256,https://media.licdn.com/dms/image/v2/D4D0BAQH-ZV832H4sdA/company-logo_100_100/company-logo_100_100/0/1705572256355/capgemini_logo?e=2147483647&v=beta&t=d-PXEp2Vwiw5S5fa57mSsQRE_sFQEPsNsTVnXs9IEWs,stage ingénieur data,France
Stage - Data Analyst (H/F),Hermès,"Bobigny, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-h-f-at-herm%C3%A8s-4300750521,https://media.licdn.com/dms/image/v2/C4E0BAQEEwTOnwK5sGA/company-logo_100_100/company-logo_100_100/0/1630598689086/hermes_group_logo?e=2147483647&v=beta&t=erRmDzC8cF_t1J-L0ANNQsjmY0sfptnarv5NuqBpEQ8,stage ingénieur data,France
Data Analyst / Data Engineer – Stage (H/F),vente-unique.com,Greater Paris Metropolitan Region,https://fr.linkedin.com/jobs/view/data-analyst-data-engineer-%E2%80%93-stage-h-f-at-vente-unique-com-4307557228,https://media.licdn.com/dms/image/v2/C4D0BAQGJ3HlD7DlhWg/company-logo_100_100/company-logo_100_100/0/1630491431662/vente_uniquecom_logo?e=2147483647&v=beta&t=dG_da4Zde7ZtoPtM8rZzQ82gzL34CLWWdLpH7vpRCyo,stage ingénieur data,France
STAGE - Actuaire / Data analyst,Crédit Agricole Assurances,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-actuaire-data-analyst-at-cr%C3%A9dit-agricole-assurances-4316319655,https://media.licdn.com/dms/image/v2/D4E0BAQHIu_4uSGNGkw/company-logo_100_100/B4EZm968ATKgAQ-/0/1759827968653/credit_agricole_assurances_logo?e=2147483647&v=beta&t=0PsvvtKzFCsGdYpxWK3b3AG6vfzzP5rlonGmVijbr-s,stage ingénieur data,France
Stage Data engineer,Capgemini,"Montbonnot-Saint-Martin, Auvergne-Rhône-Alpes, France",https://fr.linkedin.com/jobs/view/stage-data-engineer-at-capgemini-4295688474,https://media.licdn.com/dms/image/v2/D4D0BAQH-ZV832H4sdA/company-logo_100_100/company-logo_100_100/0/1705572256355/capgemini_logo?e=2147483647&v=beta&t=d-PXEp2Vwiw5S5fa57mSsQRE_sFQEPsNsTVnXs9IEWs,stage ingénieur data,France
Stage Data Analyst (H/F),Samsung Electronics France,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-h-f-at-samsung-electronics-france-4313981834,https://media.licdn.com/dms/image/v2/D4E0BAQGhPbi42ky3sQ/company-logo_100_100/company-logo_100_100/0/1690535122182/samsung_electronics_france_logo?e=2147483647&v=beta&t=gXFyj70dAjV4ALk84zXhN3pVlLO755neZL_6mU8dIaY,stage ingénieur data,France
Stage Ingénieur de données/Data Engineer (H/F),TRANSITIONS,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-donn%C3%A9es-data-engineer-h-f-at-transitions-4301090220,https://media.licdn.com/dms/image/v2/D4E0BAQGFgs05wMjIFg/company-logo_100_100/B4EZnOiNCmGYAU-/0/1760106697245/transitions_dd_logo?e=2147483647&v=beta&t=DmbbBl20ehCkJWhz8qLlX4iKgOaekxsIrZuKjfqRMD4,stage ingénieur data,France
Stage - Data Analyst,CMA CGM,"Marseille, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-at-cma-cgm-4305204229,https://media.licdn.com/dms/image/v2/C4E0BAQErbDTaXxx_JA/company-logo_100_100/company-logo_100_100/0/1631365360656/cma_cgm_logo?e=2147483647&v=beta&t=7jfH0WKNdXjfGFSQ5NI6np4BR2eykyFIIUFgGfpqDJQ,stage ingénieur data,France
Assistant Data Analyst & Performance Qualité H/F - STAGE,Christian Dior Couture,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/assistant-data-analyst-performance-qualit%C3%A9-h-f-stage-at-christian-dior-couture-4290621169,https://media.licdn.com/dms/image/v2/C4D0BAQFf1jQWl-iyPw/company-logo_100_100/company-logo_100_100/0/1630535198645/christian_dior_couture_logo?e=2147483647&v=beta&t=40qhzX8KnRVLYh_sysEitXvrAMWNS5pB5mGezzSTFTI,stage ingénieur data,France
Ingénieur.e Projets Data en stage,Eurofins,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-e-projets-data-en-stage-at-eurofins-4311276305,https://media.licdn.com/dms/image/v2/C4D0BAQFnNOoDrwfW6A/company-logo_100_100/company-logo_100_100/0/1630540114523/eurofins_logo?e=2147483647&v=beta&t=YmAUdo_wjfnFDQerIYzNSukvGQH0MB4fgGIuolHWNc8,stage ingénieur data,France
Stage 2026     Data Engineer   H/F,Crédit Agricole Personal Finance & Mobility,"Roubaix, Hauts-de-France, France",https://fr.linkedin.com/jobs/view/stage-2026-data-engineer-h-f-at-cr%C3%A9dit-agricole-personal-finance-mobility-4314130043,https://media.licdn.com/dms/image/v2/D4E0BAQGJzT1QoFh2HA/company-logo_100_100/company-logo_100_100/0/1715861395413/credit_agricole_personal_finance_mobility_logo?e=2147483647&v=beta&t=kx28k15FGm2E73EM97SrQIWvilmD_SwALYis6ZiEP5A,stage ingénieur data,France
STAGE - Data Science ENOVIA (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-data-science-enovia-f-h-at-dassault-syst%C3%A8mes-4308465235,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur data,France
Stage 6 mois - Data Analyst - Data Visualisation H/F,IN Groupe,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-6-mois-data-analyst-data-visualisation-h-f-at-in-groupe-4298223253,https://media.licdn.com/dms/image/v2/C4D0BAQE3F3NkOA25kA/company-logo_100_100/company-logo_100_100/0/1630540360958/in_groupe_logo?e=2147483647&v=beta&t=C6XtpJMzTQzTcrsP4aUxxOjqWILVmv3XsRZWr3oAmII,stage ingénieur data,France
STAGE 2026 - Ingénieur Data (ALL GENDER),Airbus,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-2026-ing%C3%A9nieur-data-all-gender-at-airbus-4314986825,https://media.licdn.com/dms/image/v2/C4D0BAQF2j_LDG_TOzg/company-logo_100_100/company-logo_100_100/0/1631375371456/airbusgroup_logo?e=2147483647&v=beta&t=EndIJG29pwq698iB4dcza3K8EFEdyvkrxhRn2q8HVgE,stage ingénieur data,France
STAGE - Ingenieur Data Analytics (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ingenieur-data-analytics-f-h-at-dassault-syst%C3%A8mes-4315653333,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur data,France
Stagiaire Gestionnaire de projet Data/Data Analyst F/H F/H,Aéroports de Lyon,"Lyon, Auvergne-Rhône-Alpes, France",https://fr.linkedin.com/jobs/view/stagiaire-gestionnaire-de-projet-data-data-analyst-f-h-f-h-at-a%C3%A9roports-de-lyon-4224482245,https://media.licdn.com/dms/image/v2/C4D0BAQFiVo2adU4QSg/company-logo_100_100/company-logo_100_100/0/1630552691321/a_roports_de_lyon_logo?e=2147483647&v=beta&t=kXc3NshADFgU9helCDpwwIqPAKsHFJsQj1yCJyrEJbA,stage ingénieur data,France
Stage - Model explainability,REEV,"Toulouse, Occitanie, France",https://fr.linkedin.com/jobs/view/stage-model-explainability-at-reev-4318347117,https://media.licdn.com/dms/image/v2/D4E0BAQH9bX-AjAeRVg/company-logo_100_100/company-logo_100_100/0/1730813891117/reevcare_logo?e=2147483647&v=beta&t=N8Jylyn11mXORi1cE7KLRK9vkEDVsZTFz6a_YlXc_8M,stage ingénieur data,France
Stage - Data Analyst / Data Product F/H,HAFA,"Yvetot, Normandy, France",https://fr.linkedin.com/jobs/view/stage-data-analyst-data-product-f-h-at-hafa-4304072223,https://media.licdn.com/dms/image/v2/D4E0BAQHEFo09IODV7g/company-logo_100_100/company-logo_100_100/0/1699224153325/hafa_logo?e=2147483647&v=beta&t=oskCj1hj2fImfZunNfSXlEewfzr8dgpEJxgSImIhD74,stage ingénieur data,France
Consultant en Stratégie Data IA (H/F) - Stage,AI Builders,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/consultant-en-strat%C3%A9gie-data-ia-h-f-stage-at-ai-builders-4313989711,https://media.licdn.com/dms/image/v2/C4E0BAQEmSOTVxUMMOg/company-logo_100_100/company-logo_100_100/0/1630652940554/ai_builders_logo?e=2147483647&v=beta&t=mdYXgcd1_AYvMarZnuKmduaw6B5XeVmwLleOJgEuypI,stage ingénieur data,France
Data Analyst  (H/F) | Stage,DataScientest.com,"Puteaux, Île-de-France, France",https://fr.linkedin.com/jobs/view/data-analyst-h-f-stage-at-datascientest-com-4089414618,https://media.licdn.com/dms/image/v2/C4D0BAQFMY6ii33onkg/company-logo_100_100/company-logo_100_100/0/1635173541364/datascientest_logo?e=2147483647&v=beta&t=EP_8ZY-0TxSz-yvqbU_OrcipG3hjRDAJPFmBBK098sc,stage ingénieur data,France
Data analytics Intern H/F - Stage,Vallourec,"Meudon, Île-de-France, France",https://fr.linkedin.com/jobs/view/data-analytics-intern-h-f-stage-at-vallourec-4300871985,https://media.licdn.com/dms/image/v2/C560BAQHDQGq3Ap4D9A/company-logo_100_100/company-logo_100_100/0/1631300527896?e=2147483647&v=beta&t=vPYE7MvHV8oGqbgL62md9iThOa0fm9BhFWjxjcRQzb0,stage ingénieur data,France
Stage - AI Engineer H/F,Devoteam Data Driven,"Nantes, Pays de la Loire, France",https://fr.linkedin.com/jobs/view/stage-ai-engineer-h-f-at-devoteam-data-driven-4317914597,https://media.licdn.com/dms/image/v2/C4E0BAQEixXhx64IB4w/company-logo_100_100/company-logo_100_100/0/1663579177793/ysance_logo?e=2147483647&v=beta&t=bTGxtEw3mhpcE7AMqhYdf5pX-A1iwq-mO4-_QG_IqJE,stage ingénieur IA,France
Ingénieur(e) IA - Stage de fin d'études,Galadrim,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-e-ia-stage-de-fin-d-%C3%A9tudes-at-galadrim-4317871235,https://media.licdn.com/dms/image/v2/D4E0BAQHIDgXgN703ow/company-logo_100_100/B4EZgyjO.wHEAY-/0/1753194754447/galadrim_logo?e=2147483647&v=beta&t=zdhUqkN6eqTBmRDrNVrdikQOzxWbAWO6NEgUx4TQP3Q,stage ingénieur IA,France
AI Agent engineer intern,Mirakl,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/ai-agent-engineer-intern-at-mirakl-4308413267,https://media.licdn.com/dms/image/v2/C560BAQGnf_BdAnyIpA/company-logo_100_100/company-logo_100_100/0/1631392282664?e=2147483647&v=beta&t=sS00c1EBPkajXi3VNZHwFxZP2XcRnFazET6H43gjoOk,stage ingénieur IA,France
Stage IA Générative,Pacte Novation,"Clichy, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ia-g%C3%A9n%C3%A9rative-at-pacte-novation-4309961509,https://media.licdn.com/dms/image/v2/D4E0BAQGTrGzQKwqe-A/company-logo_100_100/company-logo_100_100/0/1730811893357/pacte_novation_logo?e=2147483647&v=beta&t=Fo48J-nB1EJKJlojx8xruHDvtKRDZ1-SPl039ck3wts,stage ingénieur IA,France
Ingénieur IA Cybersécurité - Stage F/H,DOCAPOSTE,"Ivry-sur-Seine, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-ia-cybers%C3%A9curit%C3%A9-stage-f-h-at-docaposte-4271713104,https://media.licdn.com/dms/image/v2/D4E0BAQHPGkLN9yyDAw/company-logo_100_100/B4EZX_xRQ4HkAQ-/0/1743752861100/docaposte_logo?e=2147483647&v=beta&t=bsEaB3Au1Uans3-T6y3mc54LbpNqYMx9z34ejoYjvdo,stage ingénieur IA,France
STAGE - R&D IA LLM Deep Learning (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-r-d-ia-llm-deep-learning-f-h-at-dassault-syst%C3%A8mes-4314157761,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
Stage de fin d'études - Ingénieur Intelligence Artificielle H/F,SAGEMCOM,"Bois-Colombes, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-de-fin-d-%C3%A9tudes-ing%C3%A9nieur-intelligence-artificielle-h-f-at-sagemcom-4317925548,https://media.licdn.com/dms/image/v2/C4E0BAQFVf5cAXyA7xg/company-logo_100_100/company-logo_100_100/0/1630569143193/sagemcom_logo?e=2147483647&v=beta&t=-E29YaY_72NA19i3xfmq5FGtUFzdW08x9oShNK0ofH4,stage ingénieur IA,France
Stage – Transformation digitale / IA générative,LISI AEROSPACE,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-%E2%80%93-transformation-digitale-ia-g%C3%A9n%C3%A9rative-at-lisi-aerospace-4300145471,https://media.licdn.com/dms/image/v2/C4E0BAQHXFc-tjwvLIA/company-logo_100_100/company-logo_100_100/0/1631319800825?e=2147483647&v=beta&t=JWBGUuPOPmUTDCv3r_4kMaJOqE2sXLV2WSZt-MZttwA,stage ingénieur IA,France
Data Scientist : Politique Industrielle Postes Sources F/H,Enedis,"Puteaux, Île-de-France, France",https://fr.linkedin.com/jobs/view/data-scientist-politique-industrielle-postes-sources-f-h-at-enedis-4308096279,https://media.licdn.com/dms/image/v2/D4E0BAQFUKdSfmK_VVQ/company-logo_100_100/company-logo_100_100/0/1726143540510/enedis_logo?e=2147483647&v=beta&t=ajfmfU1YfokMMVHyjhtdgkpzmDVmwLgUftGZSrVmywo,stage ingénieur IA,France
STAGE - Ingénieur de recherche en IA et LLM (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-en-ia-et-llm-f-h-at-dassault-syst%C3%A8mes-4297259923,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
Ingénieur.e Projets IA en stage,Eurofins,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/ing%C3%A9nieur-e-projets-ia-en-stage-at-eurofins-4311255729,https://media.licdn.com/dms/image/v2/C4D0BAQFnNOoDrwfW6A/company-logo_100_100/company-logo_100_100/0/1630540114523/eurofins_logo?e=2147483647&v=beta&t=YmAUdo_wjfnFDQerIYzNSukvGQH0MB4fgGIuolHWNc8,stage ingénieur IA,France
STAGE - Ingénieur de recherche IA pour la chirurgie (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-ia-pour-la-chirurgie-f-h-at-dassault-syst%C3%A8mes-4308698096,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
Stage Innovation : Ingénieur Génie Logiciel / Intelligence Artificielle,ALTEN,"Valbonne, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stage-innovation-ing%C3%A9nieur-g%C3%A9nie-logiciel-intelligence-artificielle-at-alten-4316970508,https://media.licdn.com/dms/image/v2/D4D0BAQGAwCVecKTlvg/company-logo_100_100/company-logo_100_100/0/1715246536817/alten_logo?e=2147483647&v=beta&t=LY2D7WezV_24j-itoqeeVd0bmur_U1EfUC-W5anSMg4,stage ingénieur IA,France
STAGE - Ingénieure / Ingénieur chimiste avec une spécialité en Data Science/IA/Python,ArianeGroup,"St.-Médard-en-Jalles, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieure-ing%C3%A9nieur-chimiste-avec-une-sp%C3%A9cialit%C3%A9-en-data-science-ia-python-at-arianegroup-4309476292,https://media.licdn.com/dms/image/v2/C4D0BAQFtxhWasktB-A/company-logo_100_100/company-logo_100_100/0/1630546950953/airbus_safran_launchers_logo?e=2147483647&v=beta&t=sDm4R-tAA805jsKaQGN2GrJojlmBJc7XMm0bBUeAFvo,stage ingénieur IA,France
STAGIAIRE INGENIEUR R&D MATERIAUX FORMULATION & IA F/H,Gerflor,"Tarare, Auvergne-Rhône-Alpes, France",https://fr.linkedin.com/jobs/view/stagiaire-ingenieur-r-d-materiaux-formulation-ia-f-h-at-gerflor-4315802516,https://media.licdn.com/dms/image/v2/D4D0BAQFONQ9K2ToT8g/company-logo_100_100/company-logo_100_100/0/1687446613136/gerflor_logo?e=2147483647&v=beta&t=0G_CjRJAcok3U2hMFYVwsWd3Ln-j44bc44pFNH5kTks,stage ingénieur IA,France
Stage de fin d'études - Ingénieur développement IA H/F,SAGEMCOM,"Bois-Colombes, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-de-fin-d-%C3%A9tudes-ing%C3%A9nieur-d%C3%A9veloppement-ia-h-f-at-sagemcom-4317778287,https://media.licdn.com/dms/image/v2/C4E0BAQFVf5cAXyA7xg/company-logo_100_100/company-logo_100_100/0/1630569143193/sagemcom_logo?e=2147483647&v=beta&t=-E29YaY_72NA19i3xfmq5FGtUFzdW08x9oShNK0ofH4,stage ingénieur IA,France
STAGE 2026 Ingénieur IA Cyber Agents de simulation autonomes,Airbus,"Rennes, Brittany, France",https://fr.linkedin.com/jobs/view/stage-2026-ing%C3%A9nieur-ia-cyber-agents-de-simulation-autonomes-at-airbus-4307508135,https://media.licdn.com/dms/image/v2/C4D0BAQF2j_LDG_TOzg/company-logo_100_100/company-logo_100_100/0/1631375371456/airbusgroup_logo?e=2147483647&v=beta&t=EndIJG29pwq698iB4dcza3K8EFEdyvkrxhRn2q8HVgE,stage ingénieur IA,France
STAGE - Ingénieur de recherche : IA pour la simulation cardiaque (F/H),Dassault Systèmes,"Vélizy-Villacoublay, Île-de-France, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-ia-pour-la-simulation-cardiaque-f-h-at-dassault-syst%C3%A8mes-4298910727,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
AI Productivity Engineer Intern,Yousign,"Paris, Île-de-France, France",https://fr.linkedin.com/jobs/view/ai-productivity-engineer-intern-at-yousign-4304062403,https://media.licdn.com/dms/image/v2/C560BAQEqbzzvsyA1FQ/company-logo_100_100/company-logo_100_100/0/1630574579901/yousign_logo?e=2147483647&v=beta&t=FIf_uXyDiVcDzcF-L0tA5Z6jOlliHy7H8LE6XC8EXP4,stage ingénieur IA,France
STAGE - Ingénieur de recherche en IA pour l’imagerie médicale (F/H),Dassault Systèmes,"Biot, Provence-Alpes-Côte d'Azur, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-de-recherche-en-ia-pour-l%E2%80%99imagerie-m%C3%A9dicale-f-h-at-dassault-syst%C3%A8mes-4315848706,https://media.licdn.com/dms/image/v2/C560BAQHroRzeNTva6Q/company-logo_100_100/company-logo_100_100/0/1631330934922?e=2147483647&v=beta&t=Y_LaLgUh3t_AY4PloiAtAbGGfEr2fGl7C4_RBhQ7Vok,stage ingénieur IA,France
STAGE - Ingénieur Machine Learning F/H,Groupe Covéa,"Niort, Nouvelle-Aquitaine, France",https://fr.linkedin.com/jobs/view/stage-ing%C3%A9nieur-machine-learning-f-h-at-groupe-cov%C3%A9a-4331192346,https://media.licdn.com/dms/image/v2/D4E0BAQFgOm-rqYKj0g/company-logo_100_100/B4EZmk6ityIkAQ-/0/1759408434594/groupecovea_logo?e=2147483647&v=beta&t=dfSTOUlfgb_-YHmqaY8880Qf7R45Y1hW2xeSt4vMXhc,stage ingénieur IA,France
